catalogCode,educationLevel,categoryCode,categoryName,classCode,className,majorCode,majorName,parentCode,itemLevel,source
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100501K,中医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100502K,针灸推拿学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100503K,藏医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100504K,蒙医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100505K,维医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100506K,壮医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100507K,哈医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100508TK,傣医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100509TK,回医学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100510TK,中医康复学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100511TK,中医养生学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100512TK,中医儿科学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1005,中医学类,100513TK,中医骨伤科学,1005,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1006,中西医结合类,1006,中西医结合类,10,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1006,中西医结合类,100601K,中西医临床医学,1006,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,1007,药学类,10,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100701,药学,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100702,药物制剂,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100703TK,临床药学,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100704T,药事管理,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100705T,药物分析,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100706T,药物化学,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100707T,海洋药学,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1007,药学类,100708T,化妆品科学与技术,1007,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1008,中药学类,1008,中药学类,10,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1008,中药学类,100801,中药学,1008,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1008,中药学类,100802,中药资源与开发,1008,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1008,中药学类,100803T,藏药学,1008,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1008,中药学类,100804T,蒙药学,1008,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1008,中药学类,100805T,中药制药,1008,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1008,中药学类,100806T,中草药栽培与鉴定,1008,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1009,法医学类,1009,法医学类,10,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1009,法医学类,100901K,法医学,1009,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,1010,医学技术类,10,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101001,医学检验技术,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101002,医学实验技术,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101003,医学影像技术,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101004,眼视光学,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101005,康复治疗学,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101006,口腔医学技术,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101007,卫生检验与检疫,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101008T,听力与言语康复学,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101009T,康复物理治疗,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101010T,康复作业治疗,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101011T,智能医学工程,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101012T,生物医药数据科学,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101013T,智能影像工程,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1010,医学技术类,101014TK,医工学,1010,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1011,护理学类,1011,护理学类,10,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1011,护理学类,101101K,护理学,1011,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,10,医学,1011,护理学类,101102TK,助产学,1011,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,,,12,管理学,,CATEGORY,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,1201,管理科学与工程类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120101,管理科学,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120102,信息管理与信息系统,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120103,工程管理,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120104,房地产开发与管理,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120105,工程造价,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120106TK,保密管理,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120107T,邮政管理,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120108T,大数据管理与应用,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120109T,工程审计,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120110T,计算金融,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1201,管理科学与工程类,120111T,应急管理,1201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,1202,工商管理类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120201K,工商管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120202,市场营销,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120203K,会计学,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120204,财务管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120205,国际商务,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120206,人力资源管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120207,审计学,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120208,资产评估,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120209,物业管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120210,文化产业管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120211T,劳动关系,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120212T,体育经济与管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120213T,财务会计教育,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120214T,市场营销教育,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120215T,零售业管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120216T,创业管理,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120217TK,海关稽查,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1202,工商管理类,120218T,内部审计,1202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1203,农业经济管理类,1203,农业经济管理类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1203,农业经济管理类,120301,农林经济管理,1203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1203,农业经济管理类,120302,农村区域发展,1203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1203,农业经济管理类,120303TK,乡村治理,1203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,1204,公共管理类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120401,公共事业管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120402,行政管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120403,劳动与社会保障,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120404,土地资源管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120405,城市管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120406TK,海关管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120407T,交通管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120408T,海事管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120409T,公共关系学,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120410T,健康服务与管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120411TK,海警后勤管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120412T,医疗产品管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120413T,医疗保险,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120414T,养老服务管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120415TK,海关检验检疫安全,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120416TK,海外安全管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120417T,自然资源登记与管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120418T,慈善管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120419TK,航空安防管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1204,公共管理类,120420TK,无障碍管理,1204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1205,图书情报与档案管理类,1205,图书情报与档案管理类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1205,图书情报与档案管理类,120501,图书馆学,1205,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1205,图书情报与档案管理类,120502,档案学,1205,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1205,图书情报与档案管理类,120503,信息资源管理,1205,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1206,物流管理与工程类,1206,物流管理与工程类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1206,物流管理与工程类,120601,物流管理,1206,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1206,物流管理与工程类,120602,物流工程,1206,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1206,物流管理与工程类,120603T,采购管理,1206,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1206,物流管理与工程类,120604T,供应链管理,1206,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1207,工业工程类,1207,工业工程类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1207,工业工程类,120701,工业工程,1207,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1207,工业工程类,120702T,标准化工程,1207,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1207,工业工程类,120703T,质量管理工程,1207,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1208,电子商务类,1208,电子商务类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1208,电子商务类,120801,电子商务,1208,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1208,电子商务类,120802T,电子商务及法律,1208,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1208,电子商务类,120803T,跨境电子商务,1208,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1209,旅游管理类,1209,旅游管理类,12,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1209,旅游管理类,120901K,旅游管理,1209,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1209,旅游管理类,120902,酒店管理,1209,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1209,旅游管理类,120903,会展经济与管理,1209,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,12,管理学,1209,旅游管理类,120904T,旅游管理与服务教育,1209,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,,,13,艺术学,,CATEGORY,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1301,艺术学理论类,1301,艺术学理论类,13,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1301,艺术学理论类,130101,艺术史论,1301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1301,艺术学理论类,130102T,艺术管理,1301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1301,艺术学理论类,130103T,非物质文化遗产保护,1301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,1302,音乐与舞蹈学类,13,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130201,音乐表演,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130202,音乐学,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130203,作曲与作曲技术理论,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130204,舞蹈表演,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130205,舞蹈学,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130206,舞蹈编导,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130207T,舞蹈教育,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130208TK,航空服务艺术与管理,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130209T,流行音乐,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130210T,音乐治疗,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130211T,流行舞蹈,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130212T,音乐教育,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1302,音乐与舞蹈学类,130213TK,冰雪舞蹈表演,1302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,1303,戏剧与影视学类,13,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130301,表演,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130302,戏剧学,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130303,电影学,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130304,戏剧影视文学,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130305,广播电视编导,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130306,戏剧影视导演,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130307,戏剧影视美术设计,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130308,录音艺术,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130309,播音与主持艺术,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130310,动画,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130311T,影视摄影与制作,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130312T,影视技术,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130313T,戏剧教育,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130314TK,曲艺,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1303,戏剧与影视学类,130315TK,音乐剧,1303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,1304,美术学类,13,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130401,美术学,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130402,绘画,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130403,雕塑,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130404,摄影,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130405T,书法学,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130406T,中国画,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130407TK,实验艺术,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130408TK,跨媒体艺术,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130409T,文物保护与修复,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130410T,漫画,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130411T,纤维艺术,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130412TK,科技艺术,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1304,美术学类,130413TK,美术教育,1304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1305,设计学类,1305,设计学类,13,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1305,设计学类,130501,艺术设计学,1305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1305,设计学类,130502,视觉传达设计,1305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1305,设计学类,130503,环境设计,1305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1305,设计学类,130504,产品设计,1305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1305,设计学类,130505,服装与服饰设计,1305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,13,艺术学,1305,设计学类,130506,公共艺术,1305,MAJOR,中华人民共和国教育部
